1370,1375,1380,1383,1385,1387,1390,1392,1395,1397,1400,1410,1420,1430,1449,1460,1465,1470,1471,1473,1475,1477,1479,1480,1483,1485,1489,1500,1505,1509.5
1.11316915,1.177989584,1.230269931,1.176665777,1.284377963,1.385955979,1.417221049,2.261094202,1.676535119,1.66982913,2.058053623,1.031581117,1.265116562,1.021383713,0.827343324,0.907212247,0.756596963,0.716184265,0.702280555,0.763883242,0.754833889,0.794373851,0.636974868,0.533253712,0.614650869,0.570984521,0.547274228,0.759892495,0.794854736,0.782315672
1.114033049,1.179565504,1.231418253,1.177006334,1.28719584,1.386200748,1.417332925,2.263580053,1.676323632,1.678005926,2.056727935,1.027856017,1.26549302,1.02125484,0.82613576,0.906678276,0.764736479,0.718262975,0.704577389,0.764543582,0.750928653,0.795969024,0.638252545,0.534173563,0.612656611,0.570166996,0.54785612,0.75996195,0.792250352,0.782144361
1.116090053,1.181733795,1.233452232,1.178162905,1.287369679,1.388820545,1.420841592,2.272314887,1.684415263,1.682841526,2.058097537,1.025368683,1.266135868,1.02280877,0.831687254,0.906446873,0.761609076,0.718388009,0.704421926,0.764238664,0.757346358,0.796984545,0.642715021,0.533238787,0.6154246,0.568709105,0.548717901,0.760311654,0.791153576,0.784135645
1.115714783,1.183823422,1.236877565,1.180152314,1.290466589,1.390560265,1.425268523,2.281846165,1.693158648,1.688369829,2.066486562,1.026907446,1.265620093,1.023789131,0.832346172,0.905431391,0.760468727,0.716266772,0.70430767,0.765950108,0.752837934,0.800784463,0.637805247,0.531315103,0.616212701,0.570170265,0.548403977,0.762319587,0.7952905,0.785202344
1.11901471,1.185435255,1.238888332,1.183217885,1.29279582,1.393485954,1.42743174,2.291081451,1.69988885,1.696951489,2.075199125,1.033494951,1.268956166,1.021779159,0.829860851,0.902926691,0.759302772,0.716004738,0.708585308,0.771043683,0.759513428,0.800153078,0.640832877,0.532849418,0.6170197,0.569409262,0.546590439,0.763647673,0.798445776,0.784027959
1.120829477,1.188231246,1.241824644,1.183904426,1.292975371,1.392167405,1.429847016,2.299510465,1.702276975,1.699755369,2.077986376,1.029521131,1.271277535,1.023187827,0.83002296,0.905198595,0.758944962,0.714781813,0.704490042,0.76729978,0.755782894,0.800040491,0.639526714,0.532813033,0.617855453,0.569938172,0.548854538,0.763383393,0.797837737,0.784658859
1.121455382,1.188767014,1.243798491,1.186347493,1.294652345,1.396886524,1.432481452,2.301509563,1.707088353,1.697269067,2.075462789,1.018125933,1.270853498,1.026708618,0.827572822,0.90671705,0.751609757,0.714879977,0.705079843,0.765857658,0.75663563,0.80378354,0.635906786,0.532743348,0.615343935,0.570005051,0.54899372,0.763250064,0.797243426,0.785549148
1.122694959,1.191925214,1.240846653,1.186811153,1.298083428,1.399948718,1.435296742,2.305389771,1.706545094,1.699266155,2.074444133,1.020458441,1.268190281,1.024609153,0.825465216,0.907441138,0.761205322,0.715968323,0.70423708,0.766004465,0.750762527,0.801080281,0.638725684,0.533521104,0.615825882,0.568692433,0.550011551,0.76374446,0.799659546,0.782173948
1.125073091,1.194223958,1.248467566,1.188804443,1.300755163,1.402991487,1.435779802,2.305702604,1.711224978,1.698740164,2.075185029,1.018372969,1.269387782,1.030633505,0.827227759,0.906583772,0.751545398,0.71917423,0.70485934,0.765492616,0.755778249,0.79894482,0.633891031,0.534253272,0.617698137,0.568283539,0.548173616,0.763869155,0.79864944,0.782002176
1.125898678,1.191436961,1.246446288,1.192885681,1.30081194,1.404948753,1.436781947,2.311441626,1.715739112,1.701602057,2.072626285,1.010283597,1.268330641,1.031622907,0.829717179,0.906972342,0.755599374,0.716492313,0.702930662,0.765223636,0.755110522,0.800011577,0.631032468,0.532818705,0.615241991,0.569912171,0.55107138,0.764419237,0.79721205,0.783789276
1.127292733,1.194831396,1.247304444,1.195350982,1.303515352,1.403874714,1.439277159,2.312460877,1.720706684,1.70524004,2.076383028,1.013945006,1.270725278,1.025462727,0.829539227,0.906447819,0.747017845,0.718833914,0.705354276,0.766300362,0.753415751,0.797822337,0.637983531,0.533452787,0.613985193,0.569185541,0.550067443,0.764806654,0.796769547,0.782763021
1.128647936,1.194599075,1.249996393,1.194608087,1.305862806,1.406754632,1.442025985,2.319147768,1.723746783,1.712441728,2.082907784,1.010515153,1.269237462,1.033839833,0.829572829,0.904682554,0.754571148,0.718266645,0.70192323,0.766556208,0.756280504,0.797442711,0.647640497,0.5349799,0.613884619,0.569480946,0.549317833,0.76483053,0.795396841,0.780575984
1.128872208,1.196223053,1.251685274,1.196124779,1.308390287,1.41034455,1.447305638,2.319131401,1.726768298,1.714384966,2.088000686,1.008253436,1.27260657,1.028337472,0.827280394,0.905527684,0.753174122,0.718910476,0.708199491,0.765252631,0.7557881,0.799968833,0.643969052,0.533408898,0.616737076,0.567340121,0.550200201,0.765569617,0.797218398,0.780149138
1.129965164,1.196869506,1.255067025,1.197950257,1.310408171,1.413547961,1.449868028,2.325700781,1.733028945,1.722299103,2.091064438,1.008704593,1.272183339,1.027596108,0.824335609,0.904919802,0.754547431,0.720014347,0.70521307,0.766226893,0.755656153,0.801526096,0.640006331,0.534839713,0.615173118,0.569899234,0.55171472,0.764495899,0.796295375,0.781465833
1.132315636,1.201888732,1.257284962,1.201125552,1.309969108,1.41354738,1.452346039,2.33390216,1.737847535,1.724159724,2.096789169,1.012564757,1.273101143,1.03494531,0.832286734,0.905542454,0.752885994,0.720594315,0.706034019,0.761887069,0.753506555,0.800500748,0.644853048,0.53594328,0.615518783,0.568128437,0.551704092,0.763056886,0.79235643,0.780147346
1.13323778,1.20290089,1.259125835,1.204427443,1.314863577,1.418128245,1.455274874,2.338954323,1.742134152,1.731083812,2.1010452,1.011222702,1.275996874,1.028921279,0.831318579,0.905336868,0.757747753,0.717695533,0.709419743,0.766947682,0.748418454,0.797812147,0.639983878,0.534608843,0.615050186,0.569368391,0.550767788,0.763601965,0.795613199,0.782431596
1.133522931,1.203364965,1.262560426,1.207004642,1.317566812,1.417997211,1.459247081,2.347229988,1.745562151,1.732327792,2.103161975,1.010003756,1.27228412,1.026515674,0.827340241,0.90477218,0.754636302,0.720994348,0.705852447,0.764928253,0.753936979,0.799530632,0.641087586,0.537370804,0.615499732,0.567098827,0.549678422,0.763349563,0.798319678,0.780015737
1.133771865,1.205036183,1.261661231,1.208999808,1.322366844,1.420071572,1.462520439,2.353238343,1.751502131,1.736460746,2.104678109,1.016003286,1.270347368,1.026840598,0.832550517,0.904814458,0.756280945,0.719057569,0.70586675,0.764516084,0.754499737,0.80105079,0.642897695,0.535791812,0.617703435,0.570411587,0.548087159,0.766490817,0.793576152,0.781357591
1.133997086,1.205971951,1.261868124,1.210873759,1.325179563,1.42085649,1.467003738,2.358301908,1.754537153,1.739998772,2.106748206,1.011407056,1.272964238,1.032034711,0.82884024,0.90705586,0.747293867,0.721360058,0.707252176,0.765664202,0.755691092,0.798397438,0.64128092,0.534272508,0.616034849,0.569656344,0.550103494,0.765827319,0.7964921,0.779964595
1.132509919,1.20875915,1.264587303,1.212518533,1.326040649,1.426106848,1.469419508,2.362292222,1.755883623,1.738627774,2.10864795,1.008893939,1.272980613,1.030110327,0.832283126,0.904723266,0.747694656,0.720319015,0.707764199,0.767630461,0.754060154,0.799076894,0.632383834,0.534968576,0.611947369,0.569781643,0.548358246,0.766148313,0.793420928,0.778797528
1.134365234,1.208434168,1.26768442,1.213715599,1.328960689,1.431867211,1.468953484,2.364873897,1.756978745,1.743791365,2.105758378,1.009133489,1.271530232,1.036621604,0.829934815,0.904431528,0.760309645,0.716950399,0.709358726,0.766136259,0.754552159,0.798621422,0.641413664,0.533719796,0.614074556,0.568988889,0.548676214,0.764952807,0.794255583,0.780387681
1.135132702,1.209712745,1.269070798,1.21484472,1.331050368,1.43352913,1.470532251,2.367170409,1.759112729,1.744093929,2.103358739,1.006227506,1.272990026,1.030058886,0.829403148,0.904729759,0.75969936,0.718302213,0.708591729,0.767032958,0.756595451,0.797855032,0.640054899,0.533705988,0.61534881,0.569740219,0.548477575,0.765100256,0.792485702,0.780297484
1.135113965,1.209511742,1.270220039,1.217279129,1.330581732,1.435555544,1.475026927,2.365431778,1.761832329,1.745508617,2.101205742,1.001121365,1.271664054,1.034425751,0.828543355,0.906724391,0.760935945,0.721572355,0.708222987,0.765107975,0.759586061,0.800273799,0.645404916,0.534142374,0.615589044,0.569781796,0.548706489,0.763963954,0.792624918,0.781563483
1.137795684,1.210241633,1.270500444,1.218025519,1.334686503,1.435878291,1.480298041,2.371247935,1.76451144,1.745841742,2.096650047,1.003167783,1.273168145,1.033677978,0.828329887,0.90329502,0.755096335,0.719231437,0.704777218,0.76502738,0.758446556,0.799820559,0.629048,0.53408547,0.616851012,0.570084499,0.549010086,0.765181879,0.793577312,0.780524717
1.138603191,1.212292582,1.271479965,1.218572185,1.336103455,1.436392946,1.485369846,2.373508833,1.759886163,1.747149978,2.091481876,1.005689436,1.276507555,1.033046488,0.826028992,0.904969884,0.758728063,0.718572478,0.706038354,0.769071841,0.752660213,0.802653204,0.639706675,0.533813879,0.616169819,0.570089434,0.54891248,0.76396241,0.791484349,0.78009926
1.137139828,1.213345933,1.273126637,1.219597544,1.338946004,1.438430986,1.488070716,2.383752842,1.762542568,1.741212295,2.093602611,1.001131933,1.275147911,1.033835327,0.825721994,0.902905996,0.75464307,0.719536056,0.706115878,0.769935392,0.755558691,0.802576046,0.634902959,0.534533483,0.614311744,0.571140248,0.546469146,0.762729888,0.793133326,0.78172899
1.135979375,1.21442747,1.274977576,1.221895249,1.338996793,1.43975738,1.489740276,2.386298138,1.765674549,1.742434959,2.09595685,1.001519897,1.276744672,1.040007558,0.830536202,0.904640387,0.752575785,0.717387786,0.707212454,0.767994195,0.761802299,0.806505383,0.639775351,0.53208613,0.613992889,0.571114743,0.546362129,0.764490376,0.794773434,0.781131271
1.13601506,1.214560645,1.273569644,1.222645647,1.34092381,1.444392882,1.492833052,2.389344378,1.77475138,1.74943778,2.099844102,0.998831774,1.280834694,1.031780523,0.822191552,0.903559642,0.751577416,0.721945848,0.70551459,0.767093194,0.760217067,0.802073525,0.637820851,0.533636729,0.614034886,0.570587415,0.544636671,0.76450545,0.795380677,0.779045677
1.137666484,1.215586388,1.276629076,1.224625671,1.343645569,1.447208873,1.49553109,2.39339503,1.781799084,1.751947766,2.103929981,1.001797116,1.278823336,1.043148352,0.83149539,0.904142454,0.746811837,0.716994935,0.709064468,0.76835409,0.759129648,0.804448378,0.639443158,0.533082593,0.617276437,0.573205314,0.547287908,0.762851221,0.79666646,0.779300464
1.137144956,1.216251856,1.279585481,1.224269518,1.344688229,1.447864952,1.49942763,2.395373309,1.783371415,1.751742077,2.106212107,0.99915879,1.277280062,1.039961668,0.822741535,0.905684037,0.75533604,0.718773066,0.708160074,0.76850706,0.759661339,0.803305237,0.638036826,0.53191065,0.615686025,0.570945287,0.54613208,0.762855446,0.795539743,0.781348581
1.13795116,1.216765947,1.280701144,1.224584059,1.347092155,1.451474644,1.50070625,2.399648633,1.784612531,1.745954901,2.113673236,1.00326801,1.276549504,1.035622351,0.825363921,0.905025165,0.753639446,0.719606119,0.708669671,0.766940819,0.759654657,0.803609832,0.640582882,0.531880704,0.613099131,0.569045805,0.545980527,0.763600536,0.797724537,0.778717691
